id,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
1298,180,rm,35.0,3675,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,twnhs_e,s_foyer,6,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,82.0,ta,ta,p_conc,gd,ta,gd,glq,547,unf,0,0,547,gas_a,gd,y,s_brkr,1072,0,0,1072,1,0,2,0,2,1,ta,5,typ,0,,basment,2005.0,fin,2,525,ta,ta,y,0,44,0,0,0,0,,,,0,6,2006,new,partial,140000
1299,60,rl,313.0,63887,pave,,ir3,bnk,all_pub,corner,gtl,edwards,feedr,norm,1_fam,2_story,10,5,2008,2008,hip,cly_tile,stucco,stucco,stone,796.0,ex,ta,p_conc,ex,ta,gd,glq,5644,unf,0,466,6110,gas_a,ex,y,s_brkr,4692,950,0,5642,2,0,2,1,3,1,ex,12,typ,3,gd,attchd,2008.0,fin,2,1418,ta,ta,y,214,292,0,0,0,480,gd,,,0,1,2008,new,partial,160000
1300,20,rl,75.0,7500,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1959,1994,hip,comp_shg,brk_face,brk_face,,0.0,ta,ta,c_block,ta,ta,no,lw_q,340,rec,906,0,1246,gas_a,ex,y,s_brkr,1246,0,0,1246,1,0,1,1,3,1,gd,6,typ,0,,attchd,1959.0,r_fn,1,305,ta,ta,y,218,0,0,0,0,0,,gd_prv,,0,5,2010,wd,normal,154000
1301,60,rl,,10762,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,gilbert,norm,norm,1_fam,2_story,7,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,,344.0,gd,ta,p_conc,gd,ta,no,glq,694,unf,0,284,978,gas_a,ex,y,s_brkr,1005,978,0,1983,0,0,2,1,3,1,gd,9,typ,1,ta,attchd,1999.0,fin,2,490,ta,ta,y,0,0,0,0,0,0,,,,0,5,2009,wd,normal,225000
1302,70,rl,,7500,pave,,ir1,bnk,all_pub,inside,gtl,crawfor,norm,norm,1_fam,2_story,6,7,1942,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,blq,547,unf,0,224,771,gas_a,fa,y,s_brkr,753,741,0,1494,0,0,1,0,3,1,gd,7,typ,2,gd,attchd,1942.0,unf,1,213,ta,ta,p,0,0,0,0,224,0,,,,0,11,2009,wd,normal,177500
1303,60,rl,92.0,10120,pave,,reg,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,8,5,1994,1994,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,391.0,gd,ta,p_conc,gd,ta,no,glq,740,unf,0,425,1165,gas_a,ex,y,s_brkr,1203,1323,0,2526,1,0,2,1,4,1,gd,8,typ,1,ta,attchd,1994.0,r_fn,3,844,ta,ta,y,309,78,0,0,0,0,,,,0,12,2006,wd,normal,290000
1304,20,rl,73.0,8688,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,228.0,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,1616,1616,gas_a,ex,y,s_brkr,1616,0,0,1616,0,0,2,0,3,1,gd,7,typ,0,,attchd,2005.0,r_fn,3,834,ta,ta,y,208,59,0,0,0,0,,,,0,4,2006,wd,normal,232000
1305,160,rm,32.0,3363,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,twnhs_e,2_story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,stone,117.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,976,976,gas_a,ex,y,s_brkr,976,732,0,1708,0,0,2,0,3,1,gd,7,maj1,0,,detchd,2004.0,unf,2,380,ta,ta,y,0,40,0,0,0,0,,,,0,4,2006,wd,normal,130000
1306,20,rl,108.0,13173,pave,,ir1,lvl,all_pub,corner,gtl,nridg_ht,norm,norm,1_fam,1_story,9,5,2006,2007,hip,comp_shg,vinyl_sd,vinyl_sd,stone,300.0,gd,ta,p_conc,ex,ta,no,glq,1572,unf,0,80,1652,gas_a,ex,y,s_brkr,1652,0,0,1652,1,0,2,0,2,1,ex,6,typ,2,ex,attchd,2006.0,fin,2,840,ta,ta,y,404,102,0,0,0,0,,,,0,11,2009,wd,normal,325000
1307,120,rl,48.0,6955,pave,,ir1,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,twnhs_e,1_story,7,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,stone,94.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1368,1368,gas_a,ex,y,s_brkr,1368,0,0,1368,0,0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,r_fn,2,474,ta,ta,y,132,35,0,0,0,0,,,,0,9,2006,new,partial,202500
1308,20,rl,60.0,8072,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,5,5,1994,1995,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,gd,p_conc,gd,gd,no,alq,746,unf,0,244,990,gas_a,ex,y,s_brkr,990,0,0,990,1,0,1,0,3,1,ta,5,typ,0,,detchd,2000.0,unf,2,480,ta,ta,y,0,64,0,0,0,0,,,,0,5,2009,wd,normal,138000
1309,20,rm,100.0,12000,pave,,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,1_story,5,7,1948,2005,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,glq,144,alq,608,172,924,gas_a,ex,y,s_brkr,1122,0,0,1122,1,0,1,0,2,1,gd,6,typ,0,,attchd,1948.0,unf,2,528,ta,ta,y,0,36,0,0,0,0,,gd_wo,,0,5,2008,wd,normal,147000
1310,20,rl,,7153,pave,,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,1_fam,1_story,6,5,1991,1991,gable,comp_shg,hd_board,hd_board,brk_face,88.0,ta,ta,c_block,gd,ta,no,glq,1200,unf,0,78,1278,gas_a,gd,y,s_brkr,1294,0,0,1294,1,0,2,0,3,1,gd,6,typ,0,,attchd,1991.0,r_fn,2,496,ta,ta,y,112,51,0,0,0,0,,gd_wo,,0,6,2008,wd,normal,179200
1311,20,rl,100.0,17500,pave,,reg,lvl,all_pub,inside,gtl,crawfor,pos_a,norm,1_fam,1_story,7,8,1959,2002,gable,comp_shg,brk_face,hd_board,,0.0,gd,gd,p_conc,gd,ta,av,glq,1406,unf,0,496,1902,gas_a,ta,y,s_brkr,1902,0,0,1902,1,0,2,0,3,1,ex,7,typ,2,ta,attchd,1959.0,fin,2,567,ta,ta,y,0,207,162,0,0,0,,,,0,5,2010,wd,normal,335000
1312,20,rl,68.0,8814,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2005,2007,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,80.0,gd,ta,p_conc,gd,ta,no,glq,925,unf,0,349,1274,gas_a,ex,y,s_brkr,1274,0,0,1274,1,0,2,0,3,1,gd,6,typ,0,,attchd,2005.0,r_fn,2,508,ta,ta,y,264,98,0,0,0,0,,,,0,1,2007,new,partial,203000
1313,60,rl,,9572,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,8,5,1990,1990,gable,comp_shg,wd_sdng,wd_sdng,brk_face,336.0,gd,ta,p_conc,ex,ta,no,glq,482,unf,0,971,1453,gas_a,ex,y,s_brkr,1453,1357,0,2810,0,0,2,1,4,1,gd,9,typ,1,ex,attchd,1990.0,r_fn,2,750,gd,gd,y,500,0,0,0,0,0,,,,0,6,2007,wd,normal,302000
1314,60,rl,108.0,14774,pave,,ir1,lvl,all_pub,corner,gtl,no_ridge,norm,norm,1_fam,2_story,9,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,165.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1393,1393,gas_a,ex,y,s_brkr,1422,1177,0,2599,0,0,2,1,4,1,gd,10,typ,1,ta,built_in,1999.0,fin,3,779,ta,ta,y,668,30,0,0,0,0,,,,0,5,2010,wd,normal,333168
1315,20,rl,60.0,8190,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,4,6,1954,1954,hip,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,rec,732,unf,0,216,948,gas_a,ex,y,s_brkr,948,0,0,948,1,0,1,0,3,1,ta,5,typ,1,ta,detchd,1956.0,unf,1,280,ta,ta,y,0,36,0,0,0,0,,,,0,10,2007,wd,normal,119000
1316,60,rl,85.0,11075,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,2_story,6,5,1969,1969,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,fa,ta,mn,alq,500,lw_q,276,176,952,gas_a,ta,y,s_brkr,1092,1020,0,2112,0,0,2,1,4,1,ta,9,typ,2,gd,attchd,1969.0,unf,2,576,ta,ta,y,280,0,0,0,0,0,,,,0,6,2008,wd,normal,206900
1317,20,rl,61.0,10226,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,8,5,2008,2008,gable,comp_shg,vinyl_sd,vinyl_sd,stone,270.0,gd,ta,p_conc,ex,ta,gd,unf,0,unf,0,1622,1622,gas_a,ex,y,s_brkr,1630,0,0,1630,1,0,2,0,3,1,ex,8,typ,1,gd,attchd,2008.0,r_fn,3,860,ta,ta,y,172,42,0,0,0,0,,,,0,1,2009,wd,normal,295493
1318,120,fv,47.0,4230,pave,pave,reg,lvl,all_pub,corner,gtl,somerst,norm,norm,twnhs_e,1_story,7,5,2006,2007,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,ex,gd,no,unf,0,unf,0,1352,1352,gas_a,ex,y,s_brkr,1352,0,0,1352,0,0,2,0,2,1,gd,5,typ,1,gd,attchd,2006.0,r_fn,2,466,ta,ta,y,0,241,0,0,0,0,,,,0,4,2007,new,partial,208900
1319,20,rl,,14781,pave,,ir2,lvl,all_pub,cul_d_sac,gtl,collg_cr,norm,norm,1_fam,1_story,8,5,2001,2002,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,178.0,gd,ta,p_conc,gd,ta,gd,unf,0,unf,0,1753,1753,gas_a,ex,y,s_brkr,1787,0,0,1787,0,0,2,0,3,1,gd,7,typ,1,ta,attchd,2001.0,r_fn,3,748,ta,ta,y,198,150,0,0,0,0,,,,0,8,2006,wd,normal,275000
1320,20,rl,75.0,10215,pave,,reg,bnk,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,4,5,1954,1954,hip,comp_shg,wd_sdng,wd_sdng,brk_face,132.0,ta,ta,p_conc,ta,ta,no,alq,492,unf,0,372,864,gas_a,ex,y,s_brkr,948,0,0,948,0,0,1,0,3,1,ta,5,typ,0,,attchd,1954.0,unf,1,248,ta,ta,y,0,0,0,0,0,0,,,,0,2,2007,wd,normal,111000
1321,20,rl,70.0,8400,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,6,3,1957,1957,hip,comp_shg,brk_face,brk_face,,0.0,ta,ta,c_block,ta,ta,no,alq,189,rec,661,628,1478,gas_a,gd,y,s_brkr,1478,0,0,1478,1,0,1,1,3,1,ta,6,typ,2,gd,attchd,1957.0,r_fn,2,442,ta,ta,y,114,0,0,0,216,0,,,,0,6,2009,wd,normal,156500
1322,20,rl,,6627,pave,,ir1,lvl,all_pub,corner,gtl,brk_side,feedr,norm,1_fam,1_story,3,6,1949,1950,hip,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,,,,,0,,0,0,0,floor,ta,n,s_brkr,720,0,0,720,0,0,1,0,2,1,ta,4,typ,0,,detchd,1955.0,unf,1,287,ta,fa,y,0,0,0,0,0,0,,,,0,7,2008,wd,normal,72500
1323,60,rl,107.0,10186,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,7,5,1992,1992,gable,comp_shg,hd_board,hd_board,,0.0,gd,ta,p_conc,gd,ta,no,glq,674,unf,0,76,750,gas_a,ex,y,s_brkr,1061,862,0,1923,1,0,2,1,3,1,gd,8,typ,1,ta,attchd,1992.0,r_fn,2,564,ta,ta,y,240,39,0,0,0,0,,,,0,6,2010,wd,normal,190000
1324,30,rl,50.0,5330,pave,,reg,hls,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1_story,4,7,1940,1950,hip,comp_shg,vinyl_sd,vinyl_sd,,0.0,fa,ta,c_block,ta,ta,no,lw_q,280,unf,0,140,420,gas_a,gd,y,s_brkr,708,0,0,708,0,0,1,0,2,1,fa,5,typ,0,,,,,0,0,,,y,164,0,0,0,0,0,,,,0,12,2009,wd,normal,82500
1325,20,rl,75.0,9986,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,8,5,2006,2007,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,428.0,gd,ta,p_conc,ex,ta,av,unf,0,unf,0,1795,1795,gas_a,ex,y,s_brkr,1795,0,0,1795,0,0,2,0,2,1,gd,7,typ,1,gd,attchd,2007.0,r_fn,3,895,ta,ta,y,0,49,0,0,0,0,,,,0,2,2007,new,partial,147000
1326,30,rm,40.0,3636,pave,,reg,lvl,all_pub,inside,gtl,idotrr,norm,norm,1_fam,1_story,4,4,1922,1950,gable,comp_shg,asb_shng,asb_shng,,0.0,ta,ta,brk_til,ta,fa,no,unf,0,unf,0,796,796,gas_a,fa,n,s_brkr,796,0,0,796,0,0,1,0,2,1,ta,5,typ,0,,,,,0,0,,,n,0,0,100,0,0,0,,mn_prv,,0,1,2008,wd,normal,55000
1327,30,rh,70.0,4270,pave,,reg,bnk,all_pub,inside,mod,edwards,norm,norm,1_fam,1_story,3,6,1931,2006,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,brk_til,ta,ta,no,rec,544,unf,0,0,544,gas_a,ex,y,s_brkr,774,0,0,774,0,0,1,0,3,1,gd,6,typ,0,,,,,0,0,,,y,0,0,286,0,0,0,,,,0,5,2007,wd,normal,79000
1328,20,rl,60.0,6600,pave,,reg,lvl,all_pub,inside,gtl,mitchel,norm,norm,1_fam,1_story,5,9,1982,2008,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,gd,c_block,ta,ta,no,alq,641,unf,0,175,816,gas_a,ex,y,s_brkr,816,0,0,816,0,1,1,0,3,1,gd,5,typ,1,ex,attchd,1982.0,unf,1,264,ta,ta,y,0,0,0,0,0,0,,mn_prv,,0,10,2008,wd,normal,130500
1329,50,rm,60.0,10440,pave,grvl,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,1.5_fin,6,7,1920,1950,gable,comp_shg,brk_face,wd_sdng,,0.0,gd,gd,brk_til,gd,ta,no,lw_q,493,unf,0,1017,1510,gas_w,ex,y,s_brkr,1584,1208,0,2792,0,0,2,0,5,1,ta,8,mod,2,ta,detchd,1920.0,unf,2,520,fa,ta,y,0,547,0,0,480,0,,mn_prv,shed,1150,6,2008,wd,normal,256000
1330,60,rl,63.0,9084,pave,,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,1_fam,2_story,7,5,1998,1998,hip,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,935,935,gas_a,gd,y,s_brkr,955,677,0,1632,0,0,2,1,3,1,ta,8,typ,1,ta,attchd,1998.0,fin,2,462,ta,ta,y,0,28,0,0,0,0,,,,0,6,2006,wd,normal,176500
1331,20,rl,85.0,10000,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,8,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,stone,410.0,gd,ta,p_conc,gd,gd,av,unf,0,unf,0,1588,1588,gas_a,ex,y,s_brkr,1588,0,0,1588,0,0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,r_fn,3,825,ta,ta,y,144,45,0,0,0,0,,,,0,12,2007,wd,normal,227000
1332,80,rl,55.0,10780,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,s_lvl,5,5,1976,1976,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,av,alq,483,unf,0,428,911,gas_a,gd,y,s_brkr,954,0,0,954,0,0,1,0,3,1,ta,6,typ,0,,detchd,1976.0,unf,2,576,ta,ta,y,0,0,0,0,0,0,,,,0,7,2006,wd,normal,132500
1333,20,rl,67.0,8877,pave,,reg,lvl,all_pub,inside,mod,edwards,norm,norm,1_fam,1_story,4,6,1938,1958,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,mn,alq,690,unf,0,126,816,gas_a,ex,y,s_brkr,816,0,0,816,1,0,1,0,2,1,ta,3,typ,1,gd,detchd,1958.0,unf,1,288,fa,fa,y,0,0,0,0,0,0,,,,0,5,2009,wd,normal,100000
1334,50,rm,60.0,7200,pave,,reg,lvl,all_pub,corner,gtl,idotrr,norm,norm,1_fam,1.5_fin,5,6,1938,1995,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,803,803,gas_a,ex,y,s_brkr,803,557,0,1360,0,0,1,1,2,1,gd,6,typ,0,,detchd,1951.0,unf,1,297,ta,ta,y,0,65,190,0,0,0,,mn_prv,,0,7,2006,wd,normal,125500
1335,160,rm,24.0,2368,pave,,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twnhs_e,2_story,5,6,1970,1970,gable,comp_shg,hd_board,hd_board,,312.0,ta,ta,c_block,ta,ta,no,lw_q,765,unf,0,0,765,gas_a,ta,y,s_brkr,765,600,0,1365,0,0,1,1,3,1,ta,7,min1,0,,attchd,1970.0,unf,2,440,ta,ta,y,0,36,0,0,0,0,,,,0,5,2009,wd,normal,125000
1336,20,rl,80.0,9650,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,6,5,1977,1977,gable,comp_shg,plywood,plywood,brk_face,360.0,ta,ta,c_block,gd,ta,no,alq,686,unf,0,664,1350,gas_a,ta,y,s_brkr,1334,0,0,1334,0,1,2,0,2,1,ta,6,typ,1,ta,attchd,1977.0,r_fn,2,630,ta,ta,y,0,16,0,0,0,0,,,,0,4,2009,wd,normal,167900
1337,90,rl,87.0,9246,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,duplex,1_story,5,5,1973,1973,gable,comp_shg,plywood,plywood,brk_face,564.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1656,1656,gas_a,ta,y,s_brkr,1656,0,0,1656,0,0,2,0,4,2,ta,8,typ,0,,detchd,1973.0,unf,2,506,ta,ta,y,0,211,0,0,0,0,,,,0,11,2008,wd,normal,135000
1338,30,rm,153.0,4118,pave,grvl,ir1,bnk,all_pub,corner,mod,old_town,feedr,norm,1_fam,1_story,4,4,1941,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,693,693,grav,fa,n,fuse_a,693,0,0,693,0,0,1,0,2,1,fa,4,typ,0,,,,,0,0,,,n,0,20,0,0,0,0,,,,0,3,2006,wd,normal,52500
1339,60,rl,95.0,13450,pave,,ir1,lvl,all_pub,corner,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,2002,2002,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,700,unf,0,216,916,gas_a,ex,y,s_brkr,920,941,0,1861,1,0,2,1,3,1,gd,8,typ,0,,built_in,2002.0,r_fn,2,492,ta,ta,y,146,91,0,0,0,0,,,,0,6,2006,wd,normal,200000
1340,20,rl,120.0,9560,pave,,ir1,lvl,all_pub,corner,gtl,collg_cr,norm,norm,1_fam,1_story,5,7,1972,1972,hip,comp_shg,metal_sd,metal_sd,,0.0,ta,gd,c_block,ta,ta,mn,rec,360,unf,0,504,864,gas_a,ex,y,s_brkr,864,0,0,864,0,0,1,0,3,1,ta,5,typ,0,,attchd,1972.0,r_fn,1,288,ta,ta,y,0,0,0,0,0,0,,,,0,6,2006,wd,normal,128500
1341,20,rl,70.0,8294,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,5,1971,1971,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,858,858,gas_a,ta,y,s_brkr,872,0,0,872,0,0,1,0,3,1,ta,5,typ,0,,detchd,1974.0,unf,4,480,ta,ta,y,0,0,0,0,0,0,,gd_wo,,0,6,2007,wd,normal,123000
1342,20,rl,66.0,13695,pave,,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,1_fam,1_story,6,5,2003,2004,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,glq,814,unf,0,300,1114,gas_a,ex,y,s_brkr,1114,0,0,1114,1,0,1,0,3,1,gd,6,typ,0,,detchd,2004.0,unf,2,576,ta,ta,y,0,78,0,0,0,0,,,,0,7,2008,wd,normal,155000
1343,60,rl,,9375,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,8,5,2002,2002,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,149.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1284,1284,gas_a,ex,y,s_brkr,1284,885,0,2169,0,0,2,1,3,1,gd,7,typ,1,gd,attchd,2002.0,r_fn,2,647,ta,ta,y,192,87,0,0,0,0,,,,0,8,2007,wd,normal,228500
1344,50,rl,57.0,7558,pave,,reg,bnk,all_pub,inside,gtl,crawfor,norm,norm,1_fam,1.5_fin,6,6,1928,1950,gable,comp_shg,brk_face,stone,,0.0,ta,ta,brk_til,ta,ta,no,unf,0,unf,0,896,896,gas_a,gd,y,s_brkr,1172,741,0,1913,0,0,1,1,3,1,ta,9,typ,1,ta,detchd,1929.0,unf,2,342,fa,fa,y,0,0,0,0,0,0,,,,0,3,2009,wd,normal,177000
1345,60,rl,85.0,11103,pave,,ir1,lvl,all_pub,corner,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,728,728,gas_a,ex,y,s_brkr,728,728,0,1456,0,0,2,1,3,1,gd,8,typ,1,ta,attchd,2006.0,fin,2,440,ta,ta,y,0,0,0,0,0,0,,,,0,7,2007,new,partial,155835
1346,30,rm,50.0,6000,pave,,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,1_story,4,4,1920,1950,hip,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,p_conc,ta,ta,no,alq,250,unf,0,710,960,gas_a,gd,y,fuse_a,960,0,0,960,0,0,1,0,2,1,fa,5,typ,0,,detchd,1997.0,unf,1,308,ta,ta,y,0,0,168,0,0,0,,,,0,7,2007,wd,normal,108500
1347,20,rl,,20781,pave,,ir2,lvl,all_pub,cul_d_sac,gtl,nw_ames,pos_n,norm,1_fam,1_story,7,7,1968,2003,hip,comp_shg,brk_face,hd_board,,0.0,ta,ta,c_block,ta,ta,no,blq,297,rec,68,1203,1568,gas_a,ta,y,s_brkr,2156,0,0,2156,0,0,2,0,3,1,ta,9,typ,1,gd,attchd,1968.0,r_fn,2,508,gd,ta,y,0,80,0,290,0,0,,,,0,6,2006,wd,normal,262500
1348,20,rl,93.0,15306,pave,,ir1,hls,all_pub,corner,gtl,timber,norm,norm,1_fam,1_story,8,5,2006,2007,gable,comp_shg,vinyl_sd,vinyl_sd,stone,100.0,gd,ta,p_conc,ex,ta,gd,glq,80,unf,0,1652,1732,gas_a,ex,y,s_brkr,1776,0,0,1776,1,0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,fin,3,712,ta,ta,y,0,0,0,0,0,0,,,,0,5,2007,new,partial,283463
1349,20,rl,,16196,pave,,ir3,low,all_pub,inside,gtl,sawyer_w,norm,norm,1_fam,1_story,7,5,1998,1998,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,gd,glq,1443,unf,0,39,1482,gas_a,ex,y,s_brkr,1494,0,0,1494,1,0,2,0,3,1,gd,5,typ,1,fa,attchd,1998.0,r_fn,2,514,ta,ta,y,402,25,0,0,0,0,,,,0,8,2007,wd,normal,215000
1350,70,rm,50.0,5250,pave,pave,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,2_story,8,5,1872,1987,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,gd,brk_til,ta,fa,no,lw_q,259,unf,0,425,684,oth_w,fa,n,s_brkr,938,1215,205,2358,0,0,2,0,4,1,ta,8,typ,0,,,,,0,0,,,y,0,54,20,0,0,0,,,,0,12,2008,wd,normal,122000
1351,90,rl,91.0,11643,pave,,reg,lvl,all_pub,inside,gtl,n_ames,artery,norm,duplex,2_story,5,5,1969,1969,gable,comp_shg,metal_sd,metal_sd,brk_face,368.0,ta,ta,c_block,ta,ta,no,lw_q,500,unf,0,748,1248,gas_a,ta,y,s_brkr,1338,1296,0,2634,1,1,2,2,6,2,ta,12,typ,0,,detchd,1969.0,unf,4,968,ta,ta,y,0,0,0,0,0,0,,,,0,8,2009,wd,normal,200000
1352,60,rl,70.0,9247,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,2_story,6,6,1962,1962,gable,comp_shg,hd_board,hd_board,brk_face,318.0,ta,ta,c_block,ta,ta,no,rec,319,unf,0,539,858,gas_a,ex,y,s_brkr,858,858,0,1716,0,0,1,1,4,1,ta,8,typ,1,gd,attchd,1962.0,fin,2,490,ta,ta,y,0,84,0,0,120,0,,,,0,3,2008,wd,normal,171000
1353,50,rm,50.0,6000,pave,,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1.5_fin,6,9,1937,2000,gable,comp_shg,metal_sd,metal_sd,,0.0,gd,ta,brk_til,ta,ta,no,unf,0,unf,0,698,698,gas_a,ta,y,s_brkr,786,390,0,1176,0,0,1,0,2,1,ta,4,typ,0,,detchd,1999.0,unf,2,624,ta,ta,n,210,0,0,0,0,0,,,,0,7,2009,wd,normal,134900
